更新日期,#genre#
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.38:11111$IPV4•线路3
广州新闻,http://119.32.12.32:2901/udp/224.1.100.38:11111$IPV4•线路4
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$IPV4•线路5
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.37:11111$IPV4•线路6
广州新闻,http://119.32.12.17:2901/udp/224.1.100.38:11111$IPV4•线路7
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$IPV4•线路8
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.38:11111$IPV4•线路9
广州新闻,http://119.32.12.32:2901/udp/224.1.100.38:11111$IPV4•线路10
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$IPV4•线路11
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.37:11111$IPV4•线路12
广州新闻,http://119.32.12.17:2901/udp/224.1.100.38:11111$IPV4•线路13
广州新闻,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzxw$IPV4•线路14
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen$IPV4•线路15
广州新闻,http://113.109.248.232:9999/udp/239.253.43.72:5146$IPV4•线路16
广州新闻,http://58.252.12.164:8000/udp/239.253.43.72:5146$IPV4•线路17
广州新闻,http://119.122.214.182:4022/udp/239.253.43.72:5146$IPV4•线路18
广州新闻,http://dns.yiandrive.com:15907/gztv/xinwen$IPV4•线路19
广州新闻,http://qjrhc.jydjd.top:2911/udp/224.1.100.38:11111$IPV4•线路20
广州新闻,http://125.89.163.44:8888/udp/239.253.43.72:5146$IPV4•线路21
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8$IPV4•线路22
广州新闻,http://14.112.86.85:4022/udp/239.253.43.72:5146$IPV4•线路23
广州新闻,http://119.32.12.17:2901/udp/224.1.100.38:11111$IPV4•线路24
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3$IPV4•线路25
广州新闻,http://tvbox6.icu/tv/gdmzyd.php?id=18$IPV4•线路26
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a$IPV4•线路27
广州新闻,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzxw$IPV4•线路28
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen$IPV4•线路29
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8$IPV4•线路1
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$IPV4•线路2
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
广东珠江,http://www.xzbn.site:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路4
广东珠江,http://live.xmcdn.com/live/252/64.m3u8$IPV4•线路5
广东珠江,https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts$IPV4•线路6
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8$IPV4•线路7
广东珠江,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路8
广东珠江,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8?key=txiptv$IPV4•线路9
广东珠江,http://home.wwang.pw:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路10
广东珠江,http://home.wwang.pw:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路11
广东珠江,http://8.218.124.113:5000/TVOD/2000000003000000033/hnbblive/index.m3u8$IPV4•线路12
广东珠江,http://live.xmcdn.com/live/252/64.m3u8$IPV4•线路13
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$IPV4•线路14
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$IPV4•线路15
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$IPV4•线路16
广东珠江,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8?key=txiptv$IPV4•线路17
广东珠江,http://home.wwang.pw:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路18
广东珠江,https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts$IPV4•线路19
广东珠江,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路20
广东珠江,http://live.xmcdn.com/live/252/64.m3u8$IPV4•线路21
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路22
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$IPV4•线路23
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路24
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146$IPV4•线路25
广东珠江,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8?key=txiptv$IPV4•线路26
广东珠江,http://home.wwang.pw:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路27
广东珠江,https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts$IPV4•线路28
广东珠江,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路29
广东珠江,http://live.xmcdn.com/live/252/64.m3u8$IPV4•线路30
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路31
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$IPV4•线路32
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路33
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146$IPV4•线路34
广东珠江,http://36.105.100.208:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路35
广东珠江,http://mh0.asia:35455/itv/1000000004000011655.m3u8?cdn=ystenlive$IPV4•线路36
广东珠江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6340&tk=f6cc1e0a0e1a$IPV4•线路37
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$IPV4•线路38
广东珠江,http://mzitv.cn:32/tsfile/live/1006_1.m3u8$IPV4•线路39
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146$IPV4•线路40
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$IPV4•线路41
广东珠江,http://home.wwang.pw:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路42
广东珠江,http://8.218.124.113:5000/TVOD/2000000003000000033/hnbblive/index.m3u8$IPV4•线路43
广东珠江,http://live.xmcdn.com/live/252/64.m3u8$IPV4•线路44
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$IPV4•线路45
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$IPV4•线路46
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$IPV4•线路47
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj$IPV4•线路48
广东珠江,http://14.212.185.27:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路49
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8$IPV4•线路50
广东珠江,http://119.122.214.182:4022/udp/239.77.0.1:5146$IPV4•线路51
广东珠江,http://113.109.248.232:9999/udp/239.77.0.1:5146$IPV4•线路52
广东珠江,http://120.238.84.44:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路53
广东珠江,http://14.117.234.37:9000/udp/239.77.0.1:5146$IPV4•线路54
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$IPV4•线路55
广东珠江,http://58.252.12.164:8000/udp/239.77.0.1:5146$IPV4•线路56
广东珠江,http://36.105.100.208:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路57
广东珠江,http://mh0.asia:35455/itv/1000000004000011655.m3u8?cdn=ystenlive$IPV4•线路58
广东珠江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6340&tk=f6cc1e0a0e1a$IPV4•线路59
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$IPV4•线路60
广东珠江,http://mzitv.cn:32/tsfile/live/1006_1.m3u8$IPV4•线路61
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146$IPV4•线路62
广东珠江,http://183.3.134.56:9901/tsfile/live/0019_1.m3u8$IPV4•线路63
广东珠江,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路64
广东珠江,http://iptv.0564.org:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路65
广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8$IPV4•线路66
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路67
广东珠江,http://119.32.12.17:2901/udp/224.1.100.23:11111$IPV4•线路68
广东珠江,http://www.xzbn.site:35455/itv/2000000003000000033.m3u8?cdn=hnbblive$IPV4•线路69
广东珠江,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8?key=txiptv$IPV4•线路70
广东珠江,http://125.89.163.44:8888/udp/239.77.0.1:5146$IPV4•线路71
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj$IPV4•线路72
广州影视频道,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4$IPV4•线路1
广州影视频道,http://120.77.205.62:8087/rtp/239.253.43.68:5146$IPV4•线路2
广州电视台影视频道,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=2b09d952702fe2c67ddad695faa4c27c&txTime=191b5db5ed0$IPV4
广州电视台法治频道,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6$IPV4•线路1
广州电视台法治频道,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493$IPV4•线路2
广州南国都市频道,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7$IPV4
4K南国都市频道,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4$IPV4
广州竞赛频道,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca$IPV4
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路1
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路2
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路3
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$IPV4•线路4
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$IPV4•线路5
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路6
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路7
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路8
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$IPV4•线路9
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路10
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路11
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路12
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路13
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路14
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路16
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$IPV4•线路17
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$IPV4•线路18
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路19
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路20
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路21
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$IPV4•线路22
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路23
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路24
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路25
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路26
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路27
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$IPV4•线路28
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$IPV4•线路29
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$IPV4•线路30
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路31
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路32
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路33
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路34
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路35
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路36
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$IPV4•线路37
广东体育,http://183.3.134.56:9901/tsfile/live/0142_1.m3u8$IPV4•线路38
广东体育,http://111.221.137.154:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路39
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8$IPV4•线路40
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路41
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia#http://api2.52tb.xyz/info?id=414&token=20230218qkyjia#http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby#http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路42
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路43
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路44
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路45
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路46
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路47
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路48
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路49
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$IPV4•线路50
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$IPV4•线路51
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路52
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路53
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路54
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路55
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路56
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路57
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路58
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路59
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路60
广东体育,http://mzitv.cn:32/tsfile/live/1008_1.m3u8$IPV4•线路61
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路62
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路63
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路64
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia#http://api2.52tb.xyz/info?id=414&token=20230218qkyjia#http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby#http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路65
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路66
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路67
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路68
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路69
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路70
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路71
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路72
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$IPV4•线路73
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$IPV4•线路74
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路75
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路76
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路77
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路78
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路79
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路80
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路81
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路82
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路83
广东体育,http://mzitv.cn:32/tsfile/live/1008_1.m3u8$IPV4•线路84
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路85
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路86
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路87
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$IPV4•线路88
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$IPV4•线路89
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$IPV4•线路90
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路91
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路92
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路93
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路94
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路95
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路96
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$IPV4•线路97
广东体育,http://183.3.134.56:9901/tsfile/live/0142_1.m3u8$IPV4•线路98
广东体育,http://111.221.137.154:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路99
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8$IPV4•线路100
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty$IPV4•线路101
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路102
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.33:11111$IPV4•线路103
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111$IPV4•线路104
广东体育,http://api2.52tb.xyz/info?id=413&token=20230218qkyjia$IPV4•线路105
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218qkyjia$IPV4•线路106
广东体育,http://api3.52tb.xyz/info?id=413&token=20221127jxwhhemby$IPV4•线路107
广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh$IPV4•线路108
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路109
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路110
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$IPV4•线路111
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路112
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路113
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$IPV4•线路114
广东体育,http://183.3.134.56:9901/tsfile/live/0142_1.m3u8$IPV4•线路115
广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8$IPV4•线路116
广东体育,http://14.112.86.85:4022/udp/239.77.0.168:5146$IPV4•线路117
广东体育,http://125.89.163.44:8888/udp/239.77.0.112:5146$IPV4•线路118
广东体育,http://119.32.12.17:2901/udp/224.1.100.34:11111$IPV4•线路119
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$IPV4•线路120
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路121
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$IPV4•线路122
广东体育,http://120.77.205.62:8087/rtp/239.77.1.97:5146$IPV4•线路123
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146$IPV4•线路124
广东体育,http://r.jdshipin.com/LiYdg$IPV4•线路125
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty$IPV4•线路126
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
广东民生,http://120.77.205.62:8087/rtp/239.77.0.225:5146$IPV4•线路2
广东民生,http://183.11.239.36:808/hls/18/index.m3u8$IPV4•线路3
广东民生,http://183.11.239.36:808/hls/18/index.m3u8$IPV4•线路4
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
广东民生,http://121.11.160.7:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路6
广东民生,http://119.32.12.17:2901/udp/224.1.100.4:11111$IPV4•线路7
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111$IPV4•线路8
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路9
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
